id,map,round,seconds,att_side,vic_side,hp_dmg,arm_dmg,wp,wp_type,award
35514,de_dust2,2,252.4709,Terrorist,CounterTerrorist,13,4,MP9,SMG,600
35515,de_dust2,2,252.5334,Terrorist,CounterTerrorist,28,18,MP9,SMG,600
25653,de_overpass,3,252.577,CounterTerrorist,Terrorist,38,0,M4A4,Rifle,300
30994,de_dust2,2,252.6031,CounterTerrorist,Terrorist,16,7,USP,Pistol,300
6548,de_inferno,2,252.677,CounterTerrorist,Terrorist,22,3,CZ,Pistol,100
6549,de_inferno,2,252.7395,Terrorist,CounterTerrorist,18,4,UMP,SMG,600
30995,de_dust2,2,252.7906,CounterTerrorist,Terrorist,16,7,USP,Pistol,300
21441,de_mirage,2,252.8261,CounterTerrorist,Terrorist,19,0,P90,SMG,300
12885,cs_agency,2,253.0202,Terrorist,CounterTerrorist,3,0,HE,Grenade,300
40542,de_mirage,2,253.0888,CounterTerrorist,Terrorist,66,20,MP7,SMG,600
30996,de_dust2,2,253.1032,CounterTerrorist,Terrorist,16,8,USP,Pistol,300
40543,de_mirage,2,253.1513,CounterTerrorist,Terrorist,1,0,MP7,SMG,600
30997,de_dust2,2,253.1657,Terrorist,CounterTerrorist,65,0,Deagle,Pistol,300
21442,de_mirage,2,253.1699,CounterTerrorist,Terrorist,20,0,P90,SMG,300
6550,de_inferno,2,253.2083,Terrorist,CounterTerrorist,18,4,UMP,SMG,600
6551,de_inferno,2,253.2708,CounterTerrorist,Terrorist,31,1,FiveSeven,Pistol,300
24251,de_mirage,3,253.2752,CounterTerrorist,Terrorist,24,0,UMP,SMG,600
24252,de_mirage,3,253.369,CounterTerrorist,Terrorist,24,0,UMP,SMG,600
40544,de_mirage,2,253.4014,CounterTerrorist,Terrorist,16,4,MP7,SMG,600
37023,de_cache,2,253.4181,CounterTerrorist,Terrorist,100,0,UMP,SMG,600
6552,de_inferno,2,253.4584,CounterTerrorist,Terrorist,47,4,FiveSeven,Pistol,300
40545,de_mirage,2,253.4639,CounterTerrorist,Terrorist,16,5,MP7,SMG,600
30557,de_mirage,2,253.5684,Terrorist,CounterTerrorist,23,6,UMP,SMG,600
24253,de_mirage,3,253.6191,CounterTerrorist,Terrorist,52,0,UMP,SMG,600
40546,de_mirage,2,253.6202,Terrorist,CounterTerrorist,26,1,Tec9,Pistol,300
30558,de_mirage,2,253.6622,Terrorist,CounterTerrorist,18,5,UMP,SMG,600
40547,de_mirage,2,253.7139,CounterTerrorist,Terrorist,1,20,MP7,SMG,600
41429,de_mirage,2,253.7829,Terrorist,CounterTerrorist,29,0,Mac10,SMG,600
41430,de_mirage,2,253.7829,Terrorist,CounterTerrorist,15,0,Mac10,SMG,600
30559,de_mirage,2,253.8498,Terrorist,CounterTerrorist,23,6,UMP,SMG,600
30998,de_dust2,2,253.8533,CounterTerrorist,Terrorist,16,7,USP,Pistol,300
17908,de_overpass,2,253.8674,Terrorist,CounterTerrorist,1,0,Glock,Pistol,300
41431,de_mirage,2,253.8767,Terrorist,CounterTerrorist,15,0,Mac10,SMG,600
41432,de_mirage,2,253.9392,Terrorist,CounterTerrorist,28,0,Mac10,SMG,600
41,de_dust2,2,253.9577,CounterTerrorist,Terrorist,19,4,Famas,Rifle,300
24254,de_mirage,3,254.0254,Terrorist,CounterTerrorist,13,0,Deagle,Pistol,300
30560,de_mirage,2,254.0999,Terrorist,CounterTerrorist,19,0,UMP,SMG,600
25654,de_overpass,3,254.1716,CounterTerrorist,Terrorist,23,0,M4A4,Rifle,300
13778,de_cache,2,254.2243,CounterTerrorist,Terrorist,15,0,FiveSeven,Pistol,300
42,de_dust2,2,254.239,CounterTerrorist,Terrorist,19,4,Famas,Rifle,300
30561,de_mirage,2,254.2563,CounterTerrorist,Terrorist,24,1,FiveSeven,Pistol,300
30562,de_mirage,2,254.2875,Terrorist,CounterTerrorist,17,4,UMP,SMG,600
43,de_dust2,2,254.3327,CounterTerrorist,Terrorist,24,5,Famas,Rifle,300
21443,de_mirage,2,254.3578,Terrorist,CounterTerrorist,20,5,UMP,SMG,600
44,de_dust2,2,254.3952,CounterTerrorist,Terrorist,24,5,Famas,Rifle,300
21444,de_mirage,2,254.4203,CounterTerrorist,Terrorist,14,0,P90,SMG,300
27990,de_dust2,2,254.4497,Terrorist,CounterTerrorist,19,0,Mac10,SMG,600
9315,de_mirage,2,254.5094,Terrorist,CounterTerrorist,35,0,AK47,Rifle,300
30563,de_mirage,2,254.5377,CounterTerrorist,Terrorist,24,1,FiveSeven,Pistol,300
26587,de_mirage,2,254.5904,CounterTerrorist,Terrorist,86,0,Scout,Sniper,300
25655,de_overpass,3,254.6719,CounterTerrorist,Terrorist,15,0,M4A4,Rifle,300
30564,de_mirage,2,254.694,Terrorist,CounterTerrorist,7,6,MP7,SMG,600
32293,de_dust2,2,254.7889,Terrorist,CounterTerrorist,12,3,UMP,SMG,600
20501,de_mirage,2,254.8207,Terrorist,CounterTerrorist,9,2,UMP,SMG,600
27991,de_dust2,2,254.8248,Terrorist,CounterTerrorist,24,0,Mac10,SMG,600
32294,de_dust2,2,254.8827,Terrorist,CounterTerrorist,16,4,UMP,SMG,600
32295,de_dust2,2,254.914,CounterTerrorist,Terrorist,100,0,Deagle,Pistol,300
27992,de_dust2,2,254.9185,Terrorist,CounterTerrorist,30,0,Mac10,SMG,600
45,de_dust2,2,254.9891,Terrorist,CounterTerrorist,36,1,Deagle,Pistol,300
46,de_dust2,2,254.9891,Terrorist,CounterTerrorist,69,10,P250,Pistol,300
26588,de_mirage,2,254.9967,Terrorist,CounterTerrorist,17,6,DualBarettas,Pistol,300
25656,de_overpass,3,255.0158,CounterTerrorist,Terrorist,54,0,M4A4,Rifle,300
13779,de_cache,2,255.1308,CounterTerrorist,Terrorist,15,0,FiveSeven,Pistol,300
21445,de_mirage,2,255.2018,CounterTerrorist,Terrorist,17,8,USP,Pistol,300
5903,de_dust2,3,255.3366,CounterTerrorist,Terrorist,13,6,USP,Pistol,300
5132,de_dust2,3,255.3541,CounterTerrorist,Terrorist,100,0,Famas,Rifle,300
31536,de_dust2,2,255.3676,Terrorist,CounterTerrorist,10,6,Glock,Pistol,300
21446,de_mirage,2,255.3894,CounterTerrorist,Terrorist,17,8,USP,Pistol,300
36193,de_cache,3,255.4591,CounterTerrorist,Terrorist,100,0,M4A4,Rifle,300
20502,de_mirage,2,255.5399,Terrorist,CounterTerrorist,68,3,Tec9,Pistol,300
21447,de_mirage,2,255.5769,CounterTerrorist,Terrorist,17,8,USP,Pistol,300
30999,de_dust2,2,255.6036,Terrorist,CounterTerrorist,16,0,UMP,SMG,600
25657,de_overpass,3,255.6724,CounterTerrorist,Terrorist,39,0,M4A4,Rifle,300
9316,de_mirage,2,255.6972,Terrorist,CounterTerrorist,9,0,AK47,Rifle,300
21448,de_mirage,2,255.7332,CounterTerrorist,Terrorist,17,8,USP,Pistol,300
20503,de_mirage,2,255.7588,CounterTerrorist,Terrorist,19,0,MP7,SMG,600
24255,de_mirage,3,255.7758,Terrorist,CounterTerrorist,3,0,Glock,Pistol,300
25658,de_overpass,3,255.8288,CounterTerrorist,Terrorist,7,0,M4A4,Rifle,300
20504,de_mirage,2,255.9152,CounterTerrorist,Terrorist,24,0,MP7,SMG,600
21449,de_mirage,2,255.9208,CounterTerrorist,Terrorist,32,33,USP,Pistol,300
20505,de_mirage,2,255.9777,CounterTerrorist,Terrorist,10,0,MP7,SMG,600
26589,de_mirage,2,256.1219,CounterTerrorist,Terrorist,14,0,FiveSeven,Pistol,300
6553,de_inferno,2,256.334,CounterTerrorist,Terrorist,94,4,FiveSeven,Pistol,300
20506,de_mirage,2,256.3529,CounterTerrorist,Terrorist,14,0,MP7,SMG,600
13780,de_cache,2,256.4749,Terrorist,CounterTerrorist,10,3,Mac10,SMG,600
6554,de_inferno,2,256.584,Terrorist,CounterTerrorist,17,4,UMP,SMG,600
6555,de_inferno,2,256.6778,Terrorist,CounterTerrorist,21,5,UMP,SMG,600
28896,de_dust,3,256.7119,Terrorist,Terrorist,37,12,HE,Grenade,300
6556,de_inferno,2,256.8653,Terrorist,CounterTerrorist,21,5,UMP,SMG,600
13781,de_cache,2,256.9438,Terrorist,CounterTerrorist,13,4,Mac10,SMG,600
5133,de_dust2,3,257.0731,CounterTerrorist,Terrorist,31,0,M4A4,Rifle,300
28897,de_dust,3,257.087,Terrorist,CounterTerrorist,34,0,AK47,Rifle,300
8532,de_cbble,2,257.1132,CounterTerrorist,Terrorist,10,2,UMP,SMG,600
5134,de_dust2,3,257.2606,CounterTerrorist,Terrorist,39,0,M4A4,Rifle,300
6557,de_inferno,2,257.2717,CounterTerrorist,Terrorist,23,1,FiveSeven,Pistol,300
6558,de_inferno,2,257.2717,Terrorist,CounterTerrorist,41,0,P90,SMG,300
5135,de_dust2,3,257.3544,CounterTerrorist,Terrorist,30,0,M4A4,Rifle,300
16355,de_dust2,3,257.3827,CounterTerrorist,Terrorist,83,12,P250,Pistol,300
13782,de_cache,2,257.4126,Terrorist,CounterTerrorist,10,3,Mac10,SMG,600
31000,de_dust2,2,257.4164,CounterTerrorist,Terrorist,100,0,USP,Pistol,300
28898,de_dust,3,257.4309,Terrorist,CounterTerrorist,43,0,AK47,Rifle,300
27395,de_mirage,2,257.455,Terrorist,CounterTerrorist,100,5,Deagle,Pistol,300
28899,de_dust,3,257.556,Terrorist,CounterTerrorist,23,0,AK47,Rifle,300
22134,de_dust2,2,257.5728,Terrorist,Terrorist,6,0,UMP,SMG,600
4304,de_mirage,2,257.5969,Terrorist,CounterTerrorist,17,5,MP7,SMG,600
4305,de_mirage,2,257.6594,Terrorist,CounterTerrorist,17,5,MP7,SMG,600
6559,de_inferno,2,257.803,CounterTerrorist,Terrorist,24,3,CZ,Pistol,100
46305,de_dust2,2,257.8033,CounterTerrorist,Terrorist,5,0,Deagle,Pistol,300
13783,de_cache,2,257.8815,CounterTerrorist,Terrorist,19,0,FiveSeven,Pistol,300
6560,de_inferno,2,257.928,Terrorist,CounterTerrorist,64,15,P90,SMG,300
31001,de_dust2,2,258.0414,Terrorist,CounterTerrorist,35,0,HE,Grenade,300
4306,de_mirage,2,258.1595,Terrorist,CounterTerrorist,66,0,MP7,SMG,600
1946,de_cache,3,258.341,CounterTerrorist,Terrorist,17,8,USP,Pistol,300
6561,de_inferno,2,258.3969,Terrorist,Terrorist,6,1,UMP,SMG,600
21450,de_mirage,2,258.4215,CounterTerrorist,Terrorist,15,7,USP,Pistol,300
13784,de_cache,2,258.4754,Terrorist,CounterTerrorist,10,3,Mac10,SMG,600
13785,de_cache,2,258.5379,CounterTerrorist,Terrorist,15,0,FiveSeven,Pistol,300
13786,de_cache,2,258.5692,Terrorist,CounterTerrorist,10,3,Mac10,SMG,600
36194,de_cache,3,258.6175,Terrorist,CounterTerrorist,20,2,P250,Pistol,300
36195,de_cache,3,258.6488,CounterTerrorist,Terrorist,31,0,M4A4,Rifle,300
1358,de_inferno,3,258.7093,CounterTerrorist,Terrorist,29,0,UMP,SMG,600
40548,de_mirage,2,258.7151,CounterTerrorist,Terrorist,14,4,MP7,SMG,600
1947,de_cache,3,258.7786,Terrorist,CounterTerrorist,13,0,Mac10,SMG,600
40549,de_mirage,2,258.8089,Terrorist,CounterTerrorist,34,1,Deagle,Pistol,300
12886,cs_agency,2,258.8389,CounterTerrorist,CounterTerrorist,36,0,Knife,Equipment,1500
13787,de_cache,2,258.8505,Terrorist,CounterTerrorist,10,3,Mac10,SMG,600
1359,de_inferno,3,258.8969,CounterTerrorist,Terrorist,29,0,UMP,SMG,600
13788,de_cache,2,258.9443,Terrorist,CounterTerrorist,10,3,Mac10,SMG,600
13789,de_cache,2,259.0068,Terrorist,CounterTerrorist,27,15,Mac10,SMG,600
36196,de_cache,3,259.024,CounterTerrorist,Terrorist,31,0,M4A4,Rifle,300
8533,de_cbble,2,259.1133,Terrorist,CounterTerrorist,20,5,UMP,SMG,600
36197,de_cache,3,259.1179,CounterTerrorist,Terrorist,31,0,M4A4,Rifle,300
8534,de_cbble,2,259.2071,Terrorist,CounterTerrorist,80,22,UMP,SMG,600
1360,de_inferno,3,259.2407,CounterTerrorist,Terrorist,23,0,UMP,SMG,600
1948,de_cache,3,259.2474,CounterTerrorist,Terrorist,18,8,USP,Pistol,300
47070,de_overpass,3,259.292,None,CounterTerrorist,12,0,Unknown,Unkown,0
36198,de_cache,3,259.368,CounterTerrorist,Terrorist,7,0,M4A4,Rifle,300
40550,de_mirage,2,259.8716,Terrorist,CounterTerrorist,34,1,Deagle,Pistol,300
33236,de_dust2,3,260.0426,Terrorist,CounterTerrorist,35,0,SG556,Rifle,300
32296,de_dust2,2,260.071,Terrorist,CounterTerrorist,26,3,AK47,Rifle,300
1361,de_inferno,3,260.116,Terrorist,CounterTerrorist,12,4,Mac10,SMG,600
33237,de_dust2,3,260.1364,Terrorist,CounterTerrorist,28,0,SG556,Rifle,300
32297,de_dust2,2,260.196,Terrorist,CounterTerrorist,14,3,AK47,Rifle,300
36199,de_cache,3,260.2437,Terrorist,CounterTerrorist,100,15,P250,Pistol,300
38692,de_dust2,3,260.2722,Terrorist,CounterTerrorist,7,0,AK47,Rifle,300
38693,de_dust2,3,260.3972,Terrorist,CounterTerrorist,50,0,Scout,Sniper,300
32298,de_dust2,2,260.446,CounterTerrorist,Terrorist,16,0,FiveSeven,Pistol,300
1362,de_inferno,3,260.4599,CounterTerrorist,Terrorist,18,0,UMP,SMG,600
40551,de_mirage,2,260.4967,CounterTerrorist,Terrorist,62,0,MP7,SMG,600
1363,de_inferno,3,260.5224,Terrorist,CounterTerrorist,78,11,P250,Pistol,300
1364,de_inferno,3,260.5536,CounterTerrorist,Terrorist,16,4,UMP,SMG,600
32299,de_dust2,2,260.6023,Terrorist,CounterTerrorist,34,0,AK47,Rifle,300
1365,de_inferno,3,260.835,CounterTerrorist,Terrorist,19,0,UMP,SMG,600
48788,de_austria,2,260.8806,CounterTerrorist,Terrorist,15,0,MP7,SMG,600
33238,de_dust2,3,260.8865,Terrorist,CounterTerrorist,28,0,Gallil,Rifle,300
33239,de_dust2,3,260.9803,Terrorist,CounterTerrorist,28,0,Gallil,Rifle,300
1366,de_inferno,3,261.3664,Terrorist,CounterTerrorist,16,0,Mac10,SMG,600
1367,de_inferno,3,261.5227,Terrorist,CounterTerrorist,16,0,Mac10,SMG,600
1368,de_inferno,3,261.5227,CounterTerrorist,Terrorist,19,0,UMP,SMG,600
31537,de_dust2,2,261.587,Terrorist,CounterTerrorist,51,1,Deagle,Pistol,300
31538,de_dust2,2,261.587,CounterTerrorist,Terrorist,32,0,M4A4,Rifle,300
47942,de_cache,2,261.6182,CounterTerrorist,Terrorist,100,1,AWP,Sniper,100
31539,de_dust2,2,261.6807,CounterTerrorist,Terrorist,12,0,M4A4,Rifle,300
33240,de_dust2,3,262.3242,CounterTerrorist,Terrorist,5,1,HE,Grenade,300
28900,de_dust,3,262.402,CounterTerrorist,Terrorist,63,0,Deagle,Pistol,300
25659,de_overpass,3,262.4262,CounterTerrorist,Terrorist,31,0,M4A4,Rifle,300
5136,de_dust2,3,262.4802,Terrorist,CounterTerrorist,12,7,Glock,Pistol,300
2915,de_dust2,3,262.5956,CounterTerrorist,Terrorist,71,6,Scout,Sniper,300
2916,de_dust2,3,262.6581,Terrorist,CounterTerrorist,26,3,AK47,Rifle,300
47943,de_cache,2,262.6812,CounterTerrorist,Terrorist,18,5,MP7,SMG,600
31540,de_dust2,2,262.7746,CounterTerrorist,Terrorist,8,0,M4A4,Rifle,300
8535,de_cbble,2,262.8324,CounterTerrorist,Terrorist,15,3,P90,SMG,300
16020,de_mirage,2,262.8362,Terrorist,CounterTerrorist,23,3,CZ,Pistol,100
8536,de_cbble,2,262.8949,CounterTerrorist,Terrorist,11,4,P90,SMG,300
25660,de_overpass,3,262.9577,CounterTerrorist,Terrorist,31,0,M4A4,Rifle,300
47944,de_cache,2,263.0251,Terrorist,CounterTerrorist,20,5,UMP,SMG,600
47945,de_cache,2,263.0251,CounterTerrorist,Terrorist,18,5,MP7,SMG,600
16021,de_mirage,2,263.0552,Terrorist,CounterTerrorist,29,4,CZ,Pistol,100
21451,de_mirage,2,263.0792,Terrorist,CounterTerrorist,11,6,Glock,Pistol,300
5904,de_dust2,3,263.0873,CounterTerrorist,Terrorist,13,6,USP,Pistol,300
16022,de_mirage,2,263.149,CounterTerrorist,Terrorist,32,0,M4A4,Rifle,300
47946,de_cache,2,263.2126,Terrorist,CounterTerrorist,16,4,UMP,SMG,600
16023,de_mirage,2,263.2429,CounterTerrorist,Terrorist,40,0,M4A4,Rifle,300
21452,de_mirage,2,263.298,Terrorist,CounterTerrorist,11,6,Glock,Pistol,300
16024,de_mirage,2,263.3055,CounterTerrorist,Terrorist,28,0,M4A4,Rifle,300
5905,de_dust2,3,263.3061,Terrorist,CounterTerrorist,100,0,AWP,Sniper,100
47947,de_cache,2,263.3377,CounterTerrorist,Terrorist,12,5,MP7,SMG,600
5137,de_dust2,3,263.3866,Terrorist,CounterTerrorist,12,7,Glock,Pistol,300
5138,de_dust2,3,263.4179,CounterTerrorist,Terrorist,27,0,Famas,Rifle,300
40552,de_mirage,2,263.4349,Terrorist,CounterTerrorist,22,3,CZ,Pistol,100
5139,de_dust2,3,263.5117,CounterTerrorist,Terrorist,27,0,Famas,Rifle,300
21453,de_mirage,2,263.5168,Terrorist,CounterTerrorist,11,6,Glock,Pistol,300
5140,de_dust2,3,263.5742,CounterTerrorist,Terrorist,31,0,UMP,SMG,600
1949,de_cache,3,263.6541,Terrorist,CounterTerrorist,7,0,HE,Grenade,300
21454,de_mirage,2,263.6731,Terrorist,CounterTerrorist,1,0,Glock,Pistol,300
9817,de_dust2,2,263.7834,CounterTerrorist,Terrorist,14,4,MP9,SMG,600
22135,de_dust2,2,263.8611,Terrorist,CounterTerrorist,28,0,MP7,SMG,600
31002,de_dust2,2,263.9174,Terrorist,CounterTerrorist,17,0,Mac10,SMG,600
9818,de_dust2,2,263.9399,CounterTerrorist,Terrorist,14,4,MP9,SMG,600
31003,de_dust2,2,263.9799,Terrorist,CounterTerrorist,21,0,Mac10,SMG,600
9819,de_dust2,2,264.0025,CounterTerrorist,Terrorist,14,4,MP9,SMG,600
36200,de_cache,3,264.0275,CounterTerrorist,Terrorist,28,0,UMP,SMG,600
31004,de_dust2,2,264.0424,Terrorist,CounterTerrorist,17,0,Mac10,SMG,600
9820,de_dust2,2,264.065,CounterTerrorist,Terrorist,14,4,MP9,SMG,600
36201,de_cache,3,264.0901,CounterTerrorist,Terrorist,28,0,UMP,SMG,600
2917,de_dust2,3,264.127,Terrorist,CounterTerrorist,26,3,AK47,Rifle,300
9821,de_dust2,2,264.1589,CounterTerrorist,Terrorist,14,4,MP9,SMG,600
36202,de_cache,3,264.1839,CounterTerrorist,Terrorist,1,0,UMP,SMG,600
22136,de_dust2,2,264.2053,Terrorist,CounterTerrorist,29,0,MP7,SMG,600
9822,de_dust2,2,264.2215,CounterTerrorist,Terrorist,14,4,MP9,SMG,600
2918,de_dust2,3,264.252,Terrorist,CounterTerrorist,48,15,AK47,Rifle,300
9823,de_dust2,2,264.2841,CounterTerrorist,Terrorist,14,4,MP9,SMG,600
6562,de_inferno,2,264.3044,CounterTerrorist,Terrorist,22,3,CZ,Pistol,100
1369,de_inferno,3,264.3049,CounterTerrorist,Terrorist,22,4,M4A4,Rifle,300
5141,de_dust2,3,264.3243,CounterTerrorist,Terrorist,15,0,Famas,Rifle,300
8537,de_cbble,2,264.3325,CounterTerrorist,Terrorist,13,3,P90,SMG,300
9824,de_dust2,2,264.3466,CounterTerrorist,Terrorist,2,4,MP9,SMG,600
40553,de_mirage,2,264.3726,CounterTerrorist,Terrorist,14,4,MP9,SMG,600
1370,de_inferno,3,264.3987,CounterTerrorist,Terrorist,22,4,M4A4,Rifle,300
6563,de_inferno,2,264.4294,CounterTerrorist,Terrorist,28,4,CZ,Pistol,100
47948,de_cache,2,264.4319,CounterTerrorist,Terrorist,17,0,MP7,SMG,600
21455,de_mirage,2,264.4546,Terrorist,CounterTerrorist,11,6,Glock,Pistol,300
6564,de_inferno,2,264.4919,Terrorist,CounterTerrorist,63,14,P90,SMG,300
1371,de_inferno,3,264.4924,CounterTerrorist,Terrorist,27,5,M4A4,Rifle,300
40554,de_mirage,2,264.4977,CounterTerrorist,Terrorist,14,4,MP9,SMG,600
6565,de_inferno,2,264.5544,Terrorist,CounterTerrorist,15,3,P90,SMG,300
21456,de_mirage,2,264.5796,CounterTerrorist,Terrorist,5,0,P90,SMG,300
1372,de_inferno,3,264.5862,CounterTerrorist,Terrorist,27,5,M4A4,Rifle,300
6566,de_inferno,2,264.6169,CounterTerrorist,Terrorist,16,3,CZ,Pistol,100
47949,de_cache,2,264.6508,CounterTerrorist,Terrorist,14,4,MP7,SMG,600
1373,de_inferno,3,264.68,CounterTerrorist,Terrorist,2,5,M4A4,Rifle,300
21457,de_mirage,2,264.7359,Terrorist,CounterTerrorist,11,6,Glock,Pistol,300
22137,de_dust2,2,264.7684,Terrorist,CounterTerrorist,29,0,MP7,SMG,600
758,de_cache,3,264.8149,CounterTerrorist,Terrorist,100,0,Deagle,Pistol,300
22138,de_dust2,2,264.8935,Terrorist,CounterTerrorist,14,0,MP7,SMG,600
35516,de_dust2,2,265.0976,Terrorist,CounterTerrorist,13,4,MP9,SMG,600
35517,de_dust2,2,265.2539,Terrorist,CounterTerrorist,4,4,MP9,SMG,600
22139,de_dust2,2,265.3315,CounterTerrorist,Terrorist,16,8,USP,Pistol,300
43279,de_dust2,2,265.4274,CounterTerrorist,Terrorist,100,5,Deagle,Pistol,300
47950,de_cache,2,265.4637,Terrorist,CounterTerrorist,15,5,Bizon,SMG,600
22140,de_dust2,2,265.4879,Terrorist,CounterTerrorist,100,0,MP7,SMG,600
21458,de_mirage,2,265.5799,Terrorist,CounterTerrorist,36,1,Deagle,Pistol,300
47951,de_cache,2,265.7138,Terrorist,CounterTerrorist,16,0,Bizon,SMG,600
47952,de_cache,2,265.7763,Terrorist,CounterTerrorist,16,5,Bizon,SMG,600
36203,de_cache,3,265.81,Terrorist,CounterTerrorist,24,3,P250,Pistol,300
1950,de_cache,3,265.8419,CounterTerrorist,Terrorist,15,1,XM1014,Heavy,900
1951,de_cache,3,265.8419,CounterTerrorist,Terrorist,15,1,XM1014,Heavy,900
1952,de_cache,3,265.8419,CounterTerrorist,Terrorist,15,1,XM1014,Heavy,900
1953,de_cache,3,265.8419,CounterTerrorist,Terrorist,15,1,XM1014,Heavy,900
1954,de_cache,3,265.8419,CounterTerrorist,Terrorist,15,1,XM1014,Heavy,900
1955,de_cache,3,265.8419,CounterTerrorist,Terrorist,15,1,XM1014,Heavy,900
7234,de_dust2,1,265.8777,Terrorist,CounterTerrorist,30,1,Tec9,Pistol,300
47953,de_cache,2,266.0264,Terrorist,CounterTerrorist,16,5,Bizon,SMG,600
47954,de_cache,2,266.0577,None,CounterTerrorist,2,0,Unknown,Unkown,0
47955,de_cache,2,266.1827,Terrorist,CounterTerrorist,17,0,Bizon,SMG,600
12238,de_dust2,3,266.2119,CounterTerrorist,Terrorist,52,17,HE,Grenade,300
21459,de_mirage,2,266.2364,Terrorist,CounterTerrorist,21,5,UMP,SMG,600
1956,de_cache,3,266.2481,CounterTerrorist,Terrorist,10,1,XM1014,Heavy,900
20507,de_mirage,2,266.3281,Terrorist,CounterTerrorist,17,4,UMP,SMG,600
36204,de_cache,3,266.3416,CounterTerrorist,Terrorist,27,0,UMP,SMG,600
20508,de_mirage,2,266.4219,Terrorist,CounterTerrorist,6,4,UMP,SMG,600
21095,de_dust2,3,266.5448,Terrorist,CounterTerrorist,43,0,AK47,Rifle,300
12239,de_dust2,3,266.5869,CounterTerrorist,Terrorist,15,7,P2000,Pistol,300
21096,de_dust2,3,266.6073,Terrorist,CounterTerrorist,43,0,AK47,Rifle,300
759,de_cache,3,266.6596,Terrorist,CounterTerrorist,23,0,UMP,SMG,600
36205,de_cache,3,266.6856,CounterTerrorist,Terrorist,73,0,UMP,SMG,600
32300,de_dust2,2,266.697,Terrorist,CounterTerrorist,33,0,AK47,Rifle,300
21097,de_dust2,3,266.7323,Terrorist,CounterTerrorist,14,0,AK47,Rifle,300
12240,de_dust2,3,266.7432,CounterTerrorist,Terrorist,15,7,P2000,Pistol,300
760,de_cache,3,266.7534,CounterTerrorist,Terrorist,51,1,Deagle,Pistol,300
761,de_cache,3,266.7534,Terrorist,CounterTerrorist,25,6,UMP,SMG,600
1374,de_inferno,3,266.7744,CounterTerrorist,Terrorist,28,6,M4A4,Rifle,300
1375,de_inferno,3,266.7744,Terrorist,CounterTerrorist,23,3,P250,Pistol,300
5906,de_dust2,3,266.7751,CounterTerrorist,Terrorist,25,3,P250,Pistol,300
1376,de_inferno,3,266.8369,CounterTerrorist,Terrorist,19,6,M4A4,Rifle,300
47956,de_cache,2,266.8393,Terrorist,CounterTerrorist,12,6,Bizon,SMG,600
762,de_cache,3,266.8472,Terrorist,CounterTerrorist,25,6,UMP,SMG,600
43969,de_cache,3,266.8651,None,CounterTerrorist,5,0,Unknown,Unkown,0
32301,de_dust2,2,267.0096,Terrorist,CounterTerrorist,33,0,AK47,Rifle,300
24256,de_mirage,3,267.0596,CounterTerrorist,Terrorist,82,0,Scout,Sniper,300
763,de_cache,3,267.0973,Terrorist,CounterTerrorist,25,6,UMP,SMG,600
21460,de_mirage,2,267.1116,CounterTerrorist,Terrorist,69,33,USP,Pistol,300
1957,de_cache,3,267.1232,CounterTerrorist,Terrorist,16,8,USP,Pistol,300
43970,de_cache,3,267.1778,None,CounterTerrorist,5,0,Unknown,Unkown,0
764,de_cache,3,267.2849,Terrorist,CounterTerrorist,2,5,UMP,SMG,600
1958,de_cache,3,267.3108,CounterTerrorist,Terrorist,15,7,USP,Pistol,300
5907,de_dust2,3,267.369,CounterTerrorist,Terrorist,20,2,P250,Pistol,300
1959,de_cache,3,267.467,CounterTerrorist,Terrorist,17,8,USP,Pistol,300
21461,de_mirage,2,267.4868,Terrorist,CounterTerrorist,79,0,UMP,SMG,600
12241,de_dust2,3,267.5245,Terrorist,CounterTerrorist,2,0,HE,Grenade,300
12242,de_dust2,3,267.5245,Terrorist,CounterTerrorist,2,0,HE,Grenade,300
9317,de_mirage,2,267.5443,CounterTerrorist,Terrorist,32,0,UMP,SMG,600
9318,de_mirage,2,267.6381,CounterTerrorist,Terrorist,32,0,UMP,SMG,600
43280,de_dust2,2,267.6464,Terrorist,CounterTerrorist,95,0,UMP,SMG,600
9319,de_mirage,2,267.7318,CounterTerrorist,Terrorist,32,0,UMP,SMG,600
43281,de_dust2,2,267.7401,Terrorist,CounterTerrorist,5,0,UMP,SMG,600
5908,de_dust2,3,267.744,CounterTerrorist,Terrorist,11,1,P250,Pistol,300
1960,de_cache,3,267.8421,Terrorist,CounterTerrorist,23,0,Mac10,SMG,600
1961,de_cache,3,267.9046,Terrorist,CounterTerrorist,27,0,Mac10,SMG,600
7691,de_dust2,3,267.9669,Terrorist,CounterTerrorist,22,0,P90,SMG,300
33906,de_dust2,2,268.0311,Terrorist,CounterTerrorist,19,2,P250,Pistol,300
5142,de_dust2,3,268.0749,CounterTerrorist,Terrorist,100,0,M4A4,Rifle,300
9320,de_mirage,2,268.0757,CounterTerrorist,Terrorist,4,0,UMP,SMG,600
1962,de_cache,3,268.0921,CounterTerrorist,Terrorist,16,4,MP7,SMG,600
47,de_dust2,2,268.148,Terrorist,CounterTerrorist,13,0,Deagle,Pistol,300
1963,de_cache,3,268.1546,Terrorist,CounterTerrorist,27,0,Mac10,SMG,600
7692,de_dust2,3,268.1857,Terrorist,CounterTerrorist,22,0,P90,SMG,300
